Project_ID;Organization;Short_project_description;Year_technical_go_live;Organisation_profile;Business_domain;Development_method;Primary_programming_language;Development_class;Functional_size_FP;Actual_duration_months;Actual_cost_EUR;Actual_effort_hours;Defects_process;Defects_first_month;Stakeholder_satisfaction_process;Stakeholder Satisfaction - Product;Perceived_value_overall;Release_based_working;Once_only_project;Multi_application_release;Phased_project;Dependencies_with_other_applications;Single_application;Migration_project;Problems_with_external_supplier;Security_related_project;Package_of_the_shelf;Package_with_customization;Steady_heartbeat;Fixed_experienced_team;Many_team_changes_unexperienced_team;Legacy_application;Technology_driven_project;Rules_and_regulations_driven_project;Business_driven_project;Pilot_or_proof_of_concept
423;Beltel;"Release-based on a single application (Divine system, a bad performing CRM legacy system). Satisfied team and customers; best practice performance. Steady heartbeat (go live every 6 weeks), fixed, experienced team; involved users from the CX-department (Customer Experience); Scrum (Product Owner, scrumtool Scrumwise, sprint backlog, however, no formal Scrummaster, no standups, selfsteering team, good communication). Globally distributed team (1 Product Owner, 1 Business Analyst, 1 developer, 1 tester onsite, 2 developers India).Project 3.3 in Elsevier Information and Software Technology         https://doi.org/10.1016/j.infsof.2017.04.008";2015;Telecommunications;Client and Account Management;Scrum;;New Development;128;8,81;62.964;;16;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
384;Beltel;"New functionality and enhancements project on an existing mobile app; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Mobile App Phase 1 (v1.3): new features and enhancements";2014;Telecommunications;Internet & Mobile;Plan-driven;;Major Enhancement (25-75% new);89;9,37;60.000;;16;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
354;Beltel;"Maintenance and enhancements project on an existing CRM application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; CRM Application Sales Order Tracking";2013;Telecommunications;Client and Account Management;Plan-driven;;Major Enhancement (25-75% new);110;11,67;388.000;;18;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
344;Bank A;"Maintenance and enhancements release on an existing payments application; SDP Release 2011-01";2012;Banking;Payments;Plan-driven;COBOL;Minor Enhancement (5-25% new);238;6,61;420.760;;20;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0
196;Bank A;"Maintenance release on an callcenter application; 11.2 Problem Release 2010 ";2011;Banking;Call Center Solutions;Plan-driven;JAVA;New Development;141;10,86;321.000;;22;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
123;Bank B;Procurius (Dividend Policy) Release 4.1 2011;2011;Banking;Organization;Plan-driven;.NET;Minor Enhancement (5-25% new);377;3,17;278.089;;22;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
272;Bank A;"Maintenance and new functionality release on an existing callcenter application; Callcenter AOS 12.2";2011;Banking;Call Center Solutions;Scrum;JAVA;Conversion (<5% new);85;8,41;271.380;71;25;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
206;Bank A;"Maintenance and new functionality project on an existing data warehouse application; Release 8A";2010;Banking;Data Warehouse & BI;Plan-driven;JAVA;Major Enhancement (25-75% new);158;6,67;139.360;;25;;;;;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
248;Bank A;"Maintenance and new functionality release on an existing front office application; Front Office Application Release 1103 - Scrum 01";2011;Banking;Front Office Solutions;Scrum;JAVA;Major Enhancement (25-75% new);189;7,67;389.720;;27;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
86;Bank B;Release Management Syfact 5.0.0.6;2010;Banking;Organization;Plan-driven;PL/1;New Development;157;8,29;753.678;;28;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
193;Bank A;"Maintenance and new functionality release on an existing front office application; Looking Glass Front Office Application Plateau 0 (Release 10.1)";2010;Banking;Front Office Solutions;Plan-driven;JAVA;New Development;322;9,70;955.550;;29;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
190;Bank A;"Maintenance and new functionality release on an existing front office application; Front Office Application; Jazz Release";2010;Banking;Front Office Solutions;Plan-driven;JAVA;Major Enhancement (25-75% new);354;8,11;703.910;;30;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
418;Beltel;"New functionality and enhancements project on an existing data warehouse application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium; Data Warehouse Minor Release 3";2015;Telecommunications;Data Warehouse & BI;Plan-driven;;Minor Enhancement (5-25% new);127;7,07;98.133;;36;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
65;Bank B;HTC Release 9.0;2010;Banking;Finance & Risk;Plan-driven;POWERBUILDER;Major Enhancement (25-75% new);416;6,90;815.589;;36;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
261;Bank A;"New functionality release on an existing mobile app; part of a phased program; Mobile Banking App Release 2";2011;Banking;Internet & Mobile;Scrum;JAVA;New Development;150;3,27;453.870;;41;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
342;Bank A;"Maintenance and enhancements release on an existing payments application; Release 2012.1 Online (Channel Application)";2012;Banking;Internet & Mobile;Plan-driven;JAVA;New Development;130;2,94;287.030;;42;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
274;Bank A;"New functionality and enhancements project on an existing internet application; Activation Code to Customer";2011;Banking;Internet & Mobile;Scrum;JAVA;Minor Enhancement (5-25% new);172;8,18;430.010;;44;;;;;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0
231;Bank A;"Maintenance and new functionality release on an existing front office / data warehouse application; Front Office Application 2.0 Mail Functionality";2011;Banking;Data Warehouse & BI;Scrum;PL/SQL;Minor Enhancement (5-25% new);201;4,65;163.380;;50;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
192;Bank A;"Maintenance and new functionality release on an existing front office application; Front Office Application;  Release 1101";2011;Banking;Front Office Solutions;Plan-driven;JAVA;Major Enhancement (25-75% new);450;10,58;1.261.000;;55;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
276;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application Release E";2011;Banking;Call Center Solutions;Scrum;JAVA;Minor Enhancement (5-25% new);846;7,97;869.660;;60;;;;;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
189;Bank A;"Maintenance and new functionality release on an existing front office application; Front Office Application; Release R7";2011;Banking;Front Office Solutions;Plan-driven;JAVA;New Development;397;8,54;786.170;;61;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
233;Bank A;"Maintenance and new functionality project on an existing front office application; Looking Glass Front Office Application Release 11.2";2011;Banking;Front Office Solutions;Scrum;JAVA;New Development;158;6,42;638.240;;71;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
201;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_R0";2010;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);654;9,80;1.628.080;;73;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
220;Bank A;"Maintenance and new functionality release on an existing client and account management application; Procuration Release (W2 Customer Information Management)";2011;Banking;Client and Account Management;Plan-driven;JAVA;New Development;150;8,24;463.740;;88;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
447;DutchCo;"Large release of a medium sized Billing software provider; maintenance, enhancements and new functionality release on an existing Billing application; projectteam with members in the Netherlands and India; India team is provided by a Dutch based IT supplier (build and test only); 4 x per year a release is deployed to production; DutchCo Release 5.1 - POR (reporting module)";2015;Billing;Data Warehouse & BI;Scrum;;Minor Enhancement (5-25% new);277;10,29;214.111;;99;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
204;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_RA";2010;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);350;9,96;810.920;;110;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
17;Bank B;Maestro Release Buenos Aires (GICT) M;2010;Banking;Organization;Plan-driven;MAESTRO;New Development;1281;7,00;2.582.689;;113;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
273;Bank A;"Maintenance and new functionality project on an existing internet application; ITM Internet Banking Functionality";2011;Banking;Internet & Mobile;Plan-driven;JAVA;New Development;215;13,97;551.483;;130;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
252;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RD";2011;Banking;Call Center Solutions;Plan-driven;JAVA;Major Enhancement (25-75% new);152;6,45;559.550;;132;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
255;Bank A;"Maintenance and new functionality project on an existing callcenter application; part of a large customer migration program; Callcenter AOS 12.1 Business Strategy and Private Banking";2011;Banking;Call Center Solutions;Scrum;JAVA;New Development;166;8,34;353.180;;133;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
29;Bank B;Maintenance release on one application;2008;Banking;Client and Account Management;Plan-driven;COBOL;Major Enhancement (25-75% new);71;4,74;814.030;;137;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
245;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0";2011;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);215;4,74;586.830;;156;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
202;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_RA";2010;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);2240;11,36;2.249.310;;160;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
19;Bank B;Maintenance release on one application;2008;Banking;Client and Account Management;Plan-driven;COBOL;New Development;477;6,12;1.253.250;;162;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;DutchCo;"Large release of a medium sized Billing software provider; maintenance, enhancements and new functionality release on an existing Billing application; projectteam with members in the Netherlands and India; India team is provided by a Dutch based IT supplier (build and test only); 4 x per year a release is deployed to production; DutchCo Release 5.3 - BK (this release was fully dedicated to one customer)";2015;Billing;Data Warehouse & BI;Scrum;;Minor Enhancement (5-25% new);1261;8,81;896.788;;163;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
239;Bank A;"Maintenance and new functionality project on an existing internet application; VIA M&SS - Release 1";2011;Banking;Data Warehouse & BI;Plan-driven;JAVA;Minor Enhancement (5-25% new);645;10,83;682.750;;166;;;;;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
259;Bank A;"Maintenance and new functionality release on an existing mortgages application; BSH 2B Mortgages";2011;Banking;Mortgages;Scrum;JAVA;Conversion (<5% new);523;15,89;1.044.000;2.112;191;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
249;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RC";2011;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);971;7,97;2.193.930;;231;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
203;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0_RB";2010;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);732;7,62;2.129.450;;358;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
491;DutchCo;"Large release of a medium sized Billing software provider; maintenance, enhancements and new functionality release on an existing Billing application; projectteam with members in the Netherlands and India; India team is provided by a Dutch based IT supplier (build and test only); 4 x per year a release is deployed to production; DutchCo Release 5.2";2015;Billing;Data Warehouse & BI;Scrum;;Minor Enhancement (5-25% new);1233;6,61;814.861;;386;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
250;Bank A;"Maintenance and new functionality release on an existing callcenter application; Front Office Application 2.0 RD";2011;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);1399;5,10;1.893.320;;409;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
216;Bank A;"New functionality on a new Mobile Banking App; part of a number of Scrum iterations; Release 1";2011;Banking;Internet & Mobile;Scrum;JAVA;Major Enhancement (25-75% new);650;9,49;1.800.000;;498;;;;;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
339;Bank A;"New functionality and enhancements project on an existing payments package application (xxx); update and maintenance of a customized package solution by a German supplier; many problems with external supplier (high number of defects, bad communication); part of a (phased) program; xxx Package Updates Release 7";2011;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);756;14,95;4.075.000;;1.448;;;;;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0
117;Bank B;Maintenance and new functionality release on one application Maintenance DPF 2011 2011.5;2011;Banking;Finance & Risk;Scrum;.NET;New Development;14;7,53;77.689;97;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
37;Bank B;Maintenance Internet Website 2009.Q3;2009;Banking;Internet & Mobile;Plan-driven;.NET;New Development;46;10,26;93.410;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
39;Bank B;Maintenance Internet Website 2009.Q1;2009;Banking;Internet & Mobile;Plan-driven;.NET;New Development;70;3,68;176.433;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
70;Bank B;Procurius (Dividend Policy) Release 3.1;2010;Banking;Organization;Plan-driven;.NET;New Development;233;9,71;405.679;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
71;Bank B;Procurius (Dividend Policy) Release 3.3;2010;Banking;Organization;Plan-driven;.NET;New Development;144;5,10;429.333;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
83;Bank B;Maintenance and new functionality release 2.0 on one application;2010;Banking;Finance & Risk;Plan-driven;.NET;New Development;701;11,52;924.155;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
103;Bank B;Maintenance and new functionality release on one application BBI Realization 2.3;2011;Banking;Finance & Risk;Scrum;.NET;New Development;499;8,22;528.177;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
104;Bank B;Maintenance and new functionality release on one application BBI Realization 2.2;2011;Banking;Finance & Risk;Scrum;.NET;New Development;679;10,22;987.600;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
112;Bank B;BML Proces Management 2011 (summer Release);2011;Banking;Organization;Plan-driven;.NET;New Development;158;5,37;278.222;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Bank B;Maintenance and new functionality release on one application Maintenance DPF 2011.2 ;2011;Banking;Finance & Risk;Plan-driven;.NET;New Development;13;4,30;139.434;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
177;Bank A;"Maintenance and new functionality release on an existing mortgage application; Bank Savings Acoount Mortgage Long Term - Release 1";2009;Banking;Mortgages;Plan-driven;3GL;New Development;257;18,67;1.248.178;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
48;Bank B;OH Silo ORCA - ARC200902;2009;Banking;Payments;Plan-driven;COBOL;New Development;9;7,07;60.078;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
49;Bank B;OH Silo ORCA - CBC200901;2009;Banking;Payments;Plan-driven;COBOL;New Development;13;5,94;62.444;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
50;Bank B;OH Silo ORCA - BOB200902;2009;Banking;Payments;Plan-driven;COBOL;New Development;15;8,06;41.167;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
212;Bank A;"Maintenance and new functionality release on an existing front office application; Front Office Application Release June 2010";2010;Banking;Front Office Solutions;Plan-driven;JAVA;New Development;40;8,07;126.310;;;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
213;Bank A;"Maintenance and new functionality release on an existing front office application; Looking Glass Plateau 0 (Release 10.1)";2011;Banking;Front Office Solutions;Plan-driven;JAVA;New Development;113;8,45;337.730;;;;;;;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0
16;Bank B;Maestro Release 7.1;2009;Banking;Organization;Plan-driven;MAESTRO;New Development;316;10,28;1.603.622;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12;Bank B;Maintenance release on one application;2008;Banking;Finance & Risk;Plan-driven;POWERBUILDER;New Development;784;5,43;923.750;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
35;Bank B;HTC Release 7.2 2008-2009;2009;Banking;Finance & Risk;Plan-driven;POWERBUILDER;New Development;330;7,56;903.250;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
62;Bank B;EDV (Extended Duration Treasury Vanguard) Q1 2010 Release;2010;Banking;Savings & Loans;Plan-driven;PRISMA;New Development;188;9,06;1.130.377;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99;Bank B;EDV (Extended Duration Treasury Vanguard) Q4 2010;2010;Banking;Savings & Loans;Plan-driven;PRISMA;New Development;151;5,83;1.032.889;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
153;Bank A;"Maintenance and new functionality release on an existing Front Office Application; release R5";2008;Banking;Front Office Solutions;Plan-driven;RPG;New Development;399;8,06;2.498.066;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
14;Bank B;(PCK) Plan Releases;2008;Banking;Organization;Plan-driven;Visual Basic;New Development;248;7,95;389.130;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
373;Beltel;"New functionality and enhancements project on an existing data warehouse application; fixed price based on pre-project proposal; build and test performed by Indian supplier with strategic outsourcing agreement with Beltel; projectteam with members in Belgium and India; Data Warehouse Release 4M";2014;Telecommunications;Data Warehouse & BI;Plan-driven;;New Development;143;7,07;57.618;;;;;;;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
58;Bank B;ROH Release 5 ;2009;Banking;Finance & Risk;Plan-driven;.NET;Minor Enhancement (5-25% new);65;9,39;314.644;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84;Bank B;Maintenance and new functionality release 2.1 on one application;2011;Banking;Finance & Risk;Plan-driven;.NET;Minor Enhancement (5-25% new);1346;6,93;833.700;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
173;Bank A;"Maintenance and new functionality release on an existing front office application; Front Office Application R17";2009;Banking;Call Center Solutions;Plan-driven;.NET;Minor Enhancement (5-25% new);113;4,21;235.122;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
9;Bank B;COF 09.01 release;2009;Banking;Payments;Plan-driven;COBOL;Minor Enhancement (5-25% new);48;6,26;329.380;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Bank B;RIB/RT Realisation Release 8.90;2009;Banking;Client and Account Management;Plan-driven;COBOL;Minor Enhancement (5-25% new);252;10,87;2.772.434;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
146;Bank A;"New functionality and maintenance release on existing Front Office Application; Release 18";2010;Banking;Call Center Solutions;Plan-driven;JAVA;Minor Enhancement (5-25% new);159;4,23;283.070;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0
241;Bank A;"Maintenance and new functionality release on an existing mortgages application; Bank Savings Long Term Release 2a Mortgages";2011;Banking;Mortgages;Plan-driven;JAVA;Minor Enhancement (5-25% new);288;10,68;1.314.120;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
91;Bank B;Extended Duration Treasury Vanguard Q2 Release;2010;Banking;Savings & Loans;Plan-driven;PRISMA;Minor Enhancement (5-25% new);742;9,25;2.185.001;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Bank B;Maintenance Internet Website 2009.Q2;2009;Banking;Internet & Mobile;Plan-driven;.NET;Major Enhancement (25-75% new);51;4,88;240.755;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
66;Bank B;Maintenance DPF 2010-Release 2010.4;2010;Banking;Finance & Risk;Plan-driven;.NET;Major Enhancement (25-75% new);60;2,26;96.555;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
68;Bank B;Procurius (Dividend Policy) Release 3.2;2010;Banking;Organization;Plan-driven;.NET;Major Enhancement (25-75% new);224;5,91;255.067;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
69;Bank B;Procurius (Dividend Policy) Release 3.0;2010;Banking;Organization;Plan-driven;.NET;Major Enhancement (25-75% new);34;4,48;64.478;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Bank B;Maintenance release on one application;2009;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);43;4,65;417.380;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
44;Bank B;COF 09.02 Release;2009;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);48;4,33;381.250;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
45;Bank B;OH Silo ORCA - CROS200901;2009;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);60;5,40;348.889;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46;Bank B;OH Silo ORCA - CROS200904;2009;Banking;Payments;Plan-driven;COBOL;Major Enhancement (25-75% new);122;8,38;308.444;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
63;Bank B;HTC Release 9.0 - Printnet;2010;Banking;Finance & Risk;Plan-driven;JAVA;Major Enhancement (25-75% new);95;7,95;393.055;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
81;Bank B;Build a new Mobile Banking App;2011;Banking;Internet & Mobile;Scrum;JAVA;Major Enhancement (25-75% new);1067;19,00;2.272.411;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
85;Bank B;Maintenance and new functionality release 1.1 on one application;2010;Banking;Finance & Risk;Plan-driven;JAVA;Major Enhancement (25-75% new);292;10,90;1.134.645;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
343;Bank A;"Maintenance and enhancements release on an existing payments application; Release 2012.1 GBS (Core Banking System)";2012;Banking;Payments;Plan-driven;JAVA;Major Enhancement (25-75% new);176;2,94;332.110;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
18;Bank B;Maestro Release 7.0;2009;Banking;Organization;Plan-driven;MAESTRO;Major Enhancement (25-75% new);427;5,26;1.127.000;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
64;Bank B;HTC Release 9.0 - Advice O/A;2010;Banking;Finance & Risk;Plan-driven;POWERBUILDER;Major Enhancement (25-75% new);321;9,39;700.734;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
108;Bank B;EDV (Extended Duration Treasury Vanguard) Q1 2011 Release;2011;Banking;Savings & Loans;Plan-driven;PRISMA;Major Enhancement (25-75% new);238;4,57;495.156;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
155;Bank A;"Maintenance and new functionality release on an existing callcenter application (speak-riven); release R2";2008;Banking;Call Center Solutions;Plan-driven;SQL;Major Enhancement (25-75% new);192;12,07;1.515.633;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
174;Bank A;"Maintenance and new functionality release on an existing data warehouse application; Release 4&5";2009;Banking;Data Warehouse & BI;Plan-driven;Visual Basic;Major Enhancement (25-75% new);567;15,27;1.186.611;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
178;Bank A;"Maintenance and enhancement release on an existing data warehouse application; Private Banking Release 1";2009;Banking;Data Warehouse & BI;Plan-driven;Visual Basic;Major Enhancement (25-75% new);210;5,94;147.944;;;;;;;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
47;Bank B;OH Silo ORCA - ARC200901;2009;Banking;Payments;Plan-driven;COBOL;Conversion (<5% new);15;3,35;57.333;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;Bank B;Maintenance Cheques;2008;Banking;Payments;Plan-driven;JAVA;Conversion (<5% new);35;6,27;291.300;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
90;Bank B;Realisation BBB Release 1 ;2010;Banking;Finance & Risk;Plan-driven;JAVA;Conversion (<5% new);1380;23,19;6.169.489;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
160;Bank A;"Maintenance and new functionality release on an existing data warehouse & BI application; release 2";2008;Banking;Data Warehouse & BI;Plan-driven;SQL;Conversion (<5% new);497;21,15;869.011;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
5;Bank B;Maintenance release on one application;2008;Banking;Savings & Loans;Plan-driven;.NET;New Development;93;4,19;187.880;;2;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Bank B;Maintenance on an existing Care application;2008;Banking;Payments;Plan-driven;.NET;New Development;75;3,81;343.250;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;Bank B;Small maintenance release;2009;Banking;Payments;Plan-driven;COBOL;New Development;47;4,90;489.620;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;Bank B;Maintenance release on one application;2009;Banking;Payments;Plan-driven;JAVA;New Development;128;7,48;989.570;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Bank B;RIBB release 3.8;2009;Banking;Savings & Loans;Plan-driven;JAVA;Minor Enhancement (5-25% new);107;6,55;212.130;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8;Bank B;Realisation Anonymous Release  3.0;2009;Banking;Client and Account Management;Plan-driven;.NET;Major Enhancement (25-75% new);56;3,58;458.370;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4;Bank B;Maintenance release on one application;2008;Banking;Savings & Loans;Plan-driven;Pakket;Major Enhancement (25-75% new);131;4,38;1.115.640;;;;;;;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
